0
"[[ 99.   12.6]
 [ 66.    0.6]
 [ 66.    0.7]
 [ 66.    0.5]
 [ 99.    0.6]
 [ 66.    1.2]
 [ 99.   14. ]
 [133.   23.1]
 [133.   38.9]
 [ 66.    2.5]
 [100.    4.2]
 [ 99.   13.3]
 [ 66.   11.5]
 [ 99.    5.9]
 [ 99.    5.1]
 [100.    2.8]
 [ 99.    5.4]
 [ 66.    5.1]
 [ 66.    3. ]
 [ 99.    6.9]
 [ 99.   18.4]
 [ 66.    9.3]
 [ 99.   18.6]
 [ 99.   28.7]
 [133.   19. ]
 [ 66.    8.5]
 [ 99.    3.3]
 [ 66.    2.2]
 [ 66.    2.6]
 [ 66.    2.5]
 [ 99.    8.2]
 [ 66.    9.1]
 [ 99.   19.4]
 [ 66.    5.3]
 [133.    2.5]
 [ 66.    1.7]
 [ 65.    0.8]
 [ 66.    1.9]
 [ 66.    0.3]
 [ 66.    0.5]
 [ 99.    0.9]
 [ 66.    2.9]
 [ 99.    2.3]
 [ 66.    0.4]
 [ 99.    2.4]
 [101.    0.8]
 [ 66.    4.7]
 [ 67.   21.6]
 [132.   27.3]
 [ 66.    2. ]
 [133.   11.1]
 [ 66.    6.5]
 [ 66.   13.1]
 [ 66.    0.6]
 [ 99.   11.6]
 [ 66.    1.5]
 [ 66.    2.2]
 [ 99.   19.4]
 [ 66.   10.8]
 [ 66.    0.7]
 [ 66.    3.9]
 [ 65.    0.7]
 [ 99.    6.1]
 [ 99.    9.9]
 [ 66.    4.6]
 [104.    6.1]
 [ 66.    4.3]
 [ 66.    0.7]
 [101.    0.9]
 [100.    5. ]
 [100.    5. ]
 [100.    3. ]
 [ 66.    3.7]
 [ 66.    5.1]
 [ 99.    2.6]
 [ 66.    2.2]
 [100.    1.8]
 [ 66.    0.5]
 [ 99.    6.7]
 [ 66.    6.4]
 [ 99.   11.6]
 [ 67.    3. ]
 [100.    0.7]
 [ 99.    6.2]
 [ 66.    1.6]
 [ 99.    6.7]
 [ 66.    4.6]
 [ 66.    5.5]
 [ 99.   16. ]
 [ 66.    6.9]
 [ 66.    5.7]
 [ 99.    1. ]
 [ 99.    5.4]
 [ 99.    6.9]
 [ 99.    1. ]
 [ 66.    0.5]
 [ 66.    3. ]
 [ 66.    5.9]
 [ 98.    5.8]
 [ 66.    4.9]
 [ 66.    9.6]
 [ 66.    4.2]
 [ 66.    2.2]
 [ 99.    4.8]
 [ 66.    3.3]
 [ 66.    2.9]
 [ 66.    3.5]
 [ 99.    7.4]
 [ 99.    4.3]
 [ 99.   15.2]
 [ 66.   11.2]
 [ 99.   16.2]
 [100.    8. ]
 [ 66.    6. ]
 [ 66.    6.7]
 [ 99.    7.6]
 [ 66.    9.4]
 [ 99.   28.2]
 [ 99.   13.6]
 [ 66.    3.7]
 [ 66.    3. ]
 [ 66.    2.4]
 [ 99.    5.6]
 [ 66.    2.8]
 [ 99.    4.2]
 [ 66.   10.9]
 [ 65.    4.5]
 [100.    4.8]
 [ 65.    3.1]
 [ 66.    1.7]
 [ 66.    2.5]
 [ 66.    1.8]
 [ 66.    4.7]
 [ 66.    2.4]
 [ 99.    8.5]
 [ 66.    2.9]
 [ 99.    8.4]
 [ 66.    0.5]
 [ 66.    4.1]
 [ 66.    2.1]
 [ 99.    2.5]
 [ 99.    4.8]
 [ 99.   11. ]
 [ 99.    5.2]
 [ 99.   16.8]
 [ 99.    4.9]
 [ 99.    4.9]
 [ 64.    4. ]
 [ 66.    4.7]
 [ 66.    2.1]
 [ 66.    0.4]
 [ 64.    0.4]
 [ 66.    0.5]
 [ 65.    0.5]
 [ 66.    2.3]
 [ 66.    8. ]
 [ 66.   13.1]
 [ 66.    0.6]
 [ 66.    2.1]
 [ 66.    4.9]
 [ 99.   17.8]
 [ 64.    6.4]
 [133.    5.7]
 [ 66.    1. ]
 [ 66.    5. ]
 [ 66.    6.1]
 [ 99.    1.1]
 [ 66.    3. ]
 [ 66.    0.6]
 [ 66.    0.6]
 [ 99.    7.8]
 [ 99.    5.8]
 [ 66.    4.7]
 [ 67.   10.9]
 [133.   10. ]
 [ 66.    2.7]
 [ 67.    1.7]
 [ 66.    1.4]
 [ 66.    0.4]
 [ 66.    0.9]
 [166.   18.9]
 [100.   12.9]
 [ 99.    7.2]
 [ 66.    4.6]
 [ 99.   10.1]
 [ 99.    5.2]
 [ 66.    0.5]
 [ 66.    0.6]
 [ 99.    8.8]
 [ 66.    2. ]
 [ 66.    2. ]
 [ 99.    3.8]
 [ 99.    4.7]
 [ 66.    4.4]
 [ 66.    2.2]
 [ 66.    4.9]
 [ 66.    3.1]
 [ 66.    1.9]
 [ 66.    2.3]
 [ 66.    1.3]
 [ 99.   10.3]
 [133.    4.7]
 [ 99.   13.1]
 [ 99.    7.8]
 [ 66.    7.6]
 [ 66.    8.5]
 [ 99.   19.7]
 [ 99.    6.1]
 [ 66.    3.2]
 [ 99.    0.6]
 [ 66.    2.2]
 [132.    3.7]
 [ 66.    0.5]
 [ 99.    5.4]
 [ 66.    9. ]
 [ 66.    0.5]
 [100.    9.6]
 [ 99.    1.5]
 [ 66.    1.9]
 [ 66.    5.4]
 [ 66.    5.2]
 [100.    6. ]
 [ 99.    3.8]
 [ 66.    0.4]
 [ 67.    1.2]
 [ 66.    2.1]
 [ 70.    2.5]
 [ 66.    2.3]
 [ 67.    3.2]
 [ 66.    2.9]
 [ 66.    0.9]
 [133.    6. ]
 [ 66.    2.4]
 [ 99.   12. ]
 [ 66.    2.8]
 [ 66.    1.3]
 [ 66.    1.9]
 [ 66.    3.5]
 [ 99.    3.5]
 [ 66.    0.5]
 [ 66.    1.6]
 [ 66.    6. ]
 [ 66.   15.1]
 [ 66.    3.7]
 [100.    1.6]
 [ 68.    3.7]
 [ 66.    3.7]
 [133.   10.1]
 [133.   19.4]
 [ 66.    9.8]
 [ 66.    3.3]
 [ 66.    8.9]
 [ 66.    1.6]
 [ 67.    0.4]
 [ 99.    6.6]
 [ 66.    4.7]
 [ 66.    5.8]
 [ 99.   11. ]
 [100.    4. ]
 [ 66.    5.2]
 [ 99.    3.4]
 [ 66.    1.5]
 [ 99.    3.9]
 [ 66.    3.6]
 [ 99.    2.9]
 [ 99.    4.1]
 [ 99.   12.9]
 [100.    9.1]
 [ 66.    6.9]
 [ 99.   11.5]
 [ 98.   13.4]
 [ 99.    2.9]
 [ 66.    4.2]
 [ 66.    4. ]
 [ 99.    9.7]
 [ 67.    3. ]
 [ 66.    2.7]
 [ 66.    0.4]
 [ 67.    1.9]
 [ 66.    2.2]
 [ 99.    9.2]
 [ 99.    0.7]
 [ 66.    8.2]
 [ 66.    0.6]
 [ 66.    7.7]
 [ 66.    1.3]
 [ 66.    4.3]
 [133.   14.4]
 [ 66.    0.5]
 [100.    8.6]
 [ 66.    4.7]
 [ 66.    3.9]
 [ 66.    0.4]
 [ 66.    9. ]
 [ 65.    3.2]
 [ 66.    2.1]
 [ 99.    8.1]
 [ 99.    3.5]
 [ 66.    6.3]
 [ 66.    2.6]
 [ 66.    2.2]
 [ 66.    2. ]
 [ 66.    3.5]
 [ 66.    1.6]
 [100.    2.5]
 [ 66.    3.7]
 [ 66.    5. ]
 [ 66.    2.7]
 [133.    8. ]
 [ 66.   12.3]
 [ 96.    1.2]
 [ 99.   10.5]
 [100.    0.8]
 [ 66.    3.3]
 [133.    1.5]
 [ 66.    0.5]
 [ 66.    3.9]
 [ 99.    1.3]
 [ 99.    2.6]]"
"[[ 99.   12.8]
 [ 65.    0.8]
 [ 99.    0.9]
 [ 67.    0.7]
 [ 99.    6.1]
 [ 66.    0.7]
 [ 66.    0.4]
 [ 66.    3.3]
 [ 66.    0.5]
 [100.   13.4]
 [ 66.    8.7]
 [133.   20.2]
 [ 99.    6.4]
 [ 99.   20. ]
 [ 66.    6.9]
 [ 66.   21.6]
 [ 99.    5.9]
 [ 99.    8. ]
 [ 99.    5.2]
 [ 99.    8.2]
 [ 99.    9.1]
 [ 65.    7.6]
 [100.    9.3]
 [133.   15.6]
 [ 99.    4.4]
 [ 99.   16. ]
 [ 61.    2.4]
 [ 66.    3.5]
 [ 66.    2.7]
 [ 66.    2.5]
 [ 66.    1.1]
 [ 66.    6.2]
 [ 66.    0.5]
 [ 66.    3.4]
 [ 66.    4.3]
 [ 67.    2.8]
 [ 66.    5.4]
 [ 99.    8.4]
 [ 99.    2.1]
 [ 99.    2. ]
 [ 66.    3.6]
 [ 99.    2.3]
 [ 66.    0.5]
 [ 98.    5.1]
 [ 66.    9.5]
 [ 66.    0.7]
 [ 64.    3. ]
 [ 66.    0.5]
 [ 99.   11.9]
 [ 66.    3.9]
 [ 66.    0.7]
 [132.    3.8]
 [100.    7.1]
 [ 99.    7.3]
 [ 66.    4.4]
 [ 66.    1.7]
 [ 99.    2.5]
 [ 99.    8.1]
 [100.    4.5]
 [ 66.    3.1]
 [ 99.    8.6]
 [ 66.    4.9]
 [ 99.    2.5]
 [ 66.   11.4]
 [ 66.    9.2]
 [ 66.    0.5]
 [ 66.    6. ]
 [ 99.    8.3]
 [ 99.    2.5]
 [ 99.    3.6]
 [ 66.    2.4]
 [ 66.   11. ]
 [ 99.   14.2]
 [ 99.   17. ]
 [ 66.    2.3]
 [ 66.    2.4]
 [ 99.   18.9]
 [ 66.   14. ]
 [ 66.    3.2]
 [133.    2.7]
 [ 66.    2. ]
 [100.   12.6]
 [ 66.    4.3]
 [ 66.    9.7]
 [ 99.   18.1]
 [ 66.    3.7]
 [ 63.    1.5]
 [ 66.    0.7]
 [ 99.    0.6]
 [ 99.    3.5]
 [ 66.    4.4]
 [ 66.    1.8]
 [ 99.   23. ]
 [ 66.    2.2]
 [ 99.    3.4]
 [ 66.    1. ]
 [ 66.    0.6]
 [ 66.    2. ]
 [132.   27.3]
 [ 66.    1.8]
 [ 66.    1.8]
 [ 66.   14.7]
 [ 66.    3.6]
 [ 99.    2.2]
 [ 66.    2.2]
 [ 66.    1. ]
 [ 67.    4.8]
 [ 66.    1.9]
 [ 68.    6.2]
 [ 94.    7.6]
 [100.    4. ]
 [133.    2.3]
 [ 66.    2. ]
 [107.    9.5]
 [ 66.    4. ]
 [100.   13.6]
 [ 99.    2.3]
 [ 66.   10.9]
 [ 99.    6.5]
 [ 99.    8.8]
 [ 65.    4.7]
 [ 66.    5.3]
 [103.    8.2]
 [ 66.    5.7]
 [ 66.    6.2]
 [ 66.    3.8]
 [ 66.    1.7]
 [ 99.   16.4]
 [ 66.    2.6]
 [ 66.    0.6]
 [ 66.    4.7]
 [100.    3. ]
 [ 66.    2.2]
 [ 66.    2.7]
 [ 99.   18.6]
 [ 66.    2.1]
 [133.   14.5]
 [ 66.    8.6]
 [ 99.    2.4]
 [100.    7.5]
 [ 99.   13.2]
 [ 99.   10.3]
 [ 99.   20.6]
 [ 66.    1.6]
 [ 99.   16.8]
 [ 66.    3.9]
 [ 66.    0.6]
 [ 99.    6. ]
 [ 66.    7. ]
 [ 66.    8. ]
 [ 66.    5. ]
 [ 99.    1.3]
 [ 99.   16.3]
 [ 99.   20.1]
 [ 66.   11.4]
 [133.    3.3]
 [ 66.    5. ]
 [ 99.   13.2]
 [ 66.    5.2]
 [ 66.    8.6]
 [ 66.    0.8]
 [ 66.    2.5]
 [100.    1. ]
 [ 65.    1.6]
 [ 66.    6.4]
 [ 99.    5. ]
 [ 66.    5.9]
 [ 66.    1.1]
 [ 66.    4.1]
 [ 66.    5.1]
 [ 66.   11.5]
 [ 66.    0.8]
 [ 99.   29.4]
 [ 66.    2.1]
 [ 66.    1.1]
 [ 66.    0.8]
 [ 66.    2.1]
 [ 66.   18.5]
 [133.   26.4]
 [ 66.    1. ]
 [ 99.   24.6]
 [ 66.    5.2]
 [ 99.   12.8]
 [133.    6.4]
 [ 65.   11.8]
 [ 99.    5.6]
 [ 66.    8.3]
 [100.    6. ]
 [ 66.    2.3]
 [ 99.   13. ]
 [ 66.    4.7]
 [ 99.    2.4]
 [ 66.    6.4]
 [132.    9.5]
 [ 99.    3.6]
 [ 66.    2.3]
 [ 66.    2.4]
 [133.   10.7]
 [ 66.    1.9]
 [ 66.    2.2]
 [ 99.   16.9]
 [ 66.    3.5]
 [ 66.   12.2]
 [ 66.    3.5]
 [ 99.    5.6]
 [ 66.    3. ]
 [100.    1. ]
 [100.   11.1]
 [ 66.    3. ]
 [ 66.    3.9]
 [ 66.    2.4]
 [ 99.    2.8]
 [ 66.    4.1]
 [133.    4. ]
 [ 99.    2.1]
 [101.    3.4]
 [ 99.    7.2]
 [ 66.    0.5]
 [ 66.    0.5]
 [ 66.    0.5]
 [ 99.    9.4]
 [ 99.    6.2]
 [ 66.    2.4]
 [100.    2.2]
 [ 66.    2.5]
 [ 66.    3.7]
 [ 66.    4.8]
 [ 66.    3.6]
 [ 66.    2.6]
 [ 66.    3.7]
 [ 66.    4.8]
 [ 99.   11.5]
 [ 66.    3.1]
 [ 99.    5.4]
 [ 99.    8.1]
 [ 66.    3.6]
 [ 66.    6.8]
 [ 67.    0.8]
 [ 97.    4.5]
 [ 66.    9. ]
 [ 66.   11.7]
 [ 99.    1.7]
 [ 66.    3.4]
 [ 99.    3.3]
 [100.    2.8]
 [133.    5.1]
 [ 66.    3.1]
 [ 66.    1.6]
 [ 99.    7.1]
 [ 67.    2. ]
 [ 66.    1.2]
 [ 66.    0.9]
 [ 66.   17.5]
 [ 66.    1.5]
 [ 99.    0.8]
 [ 66.    0.4]
 [ 66.    2.3]
 [ 66.    0.5]
 [100.   16.5]
 [ 99.    6.7]
 [ 67.    0.4]
 [133.   18.6]
 [ 66.    4.5]
 [ 66.    1.2]
 [ 66.    1.2]
 [ 99.    5.2]
 [100.    7.6]
 [ 99.    9. ]
 [ 99.    3.8]
 [ 66.    3.4]
 [ 66.    2.9]
 [ 66.   11.1]
 [ 66.   11.8]]"
"[[100.   14.3]
 [ 66.    0.5]
 [ 66.    0.6]
 ...
 [ 66.   11.4]
 [ 66.    7.2]
 [ 66.    3.3]]"
"[[100.    4.9]
 [ 66.    0.8]
 [ 99.    1.6]
 [ 66.    2.5]
 [ 66.    5.1]
 [ 66.    4.4]
 [ 66.    6.6]
 [ 66.    1. ]
 [ 99.    4.4]
 [ 66.    7. ]
 [ 66.    3.6]
 [100.    2.6]
 [ 65.    0.7]
 [ 66.   13. ]
 [ 66.    5.6]
 [ 66.   16.1]
 [ 99.    1.2]
 [ 66.    0.7]
 [ 99.    7. ]
 [ 66.    3.8]
 [ 66.    9.9]
 [ 99.   10.8]
 [ 66.    0.7]
 [ 99.   12.2]
 [ 66.   12.1]
 [ 99.   15.2]
 [ 66.    5.6]
 [ 63.    0.6]
 [ 66.    9.4]
 [ 99.    1.3]
 [ 66.    3.3]
 [ 66.    4.2]
 [ 66.    7. ]
 [ 66.    9.2]
 [ 99.    7.8]
 [ 67.    1.6]
 [ 66.    1.2]
 [ 66.    4.5]
 [ 66.    5.8]
 [ 66.    7.5]
 [ 66.    6.2]
 [ 66.   10.7]
 [ 66.    0.7]
 [ 66.    9.3]
 [ 66.    1.4]
 [ 66.    4.7]
 [133.   19.2]
 [ 66.    2. ]
 [ 66.    4.3]
 [ 66.    7.6]
 [ 66.    5.2]
 [ 99.    1.1]
 [ 66.    0.7]
 [ 99.    8.5]
 [ 99.    9.3]
 [ 66.    2.3]
 [ 99.    1.8]
 [ 65.    4.5]
 [ 66.    5.3]
 [ 66.    1.6]
 [ 99.   10. ]
 [ 99.   12.6]
 [ 99.    9.1]
 [ 99.   13.6]
 [ 66.    5.8]
 [ 99.   17.4]
 [ 99.    6.1]
 [ 66.    3.2]
 [ 99.   20. ]
 [ 99.    6.2]
 [ 99.   10.1]
 [ 66.   14.3]
 [ 99.   16.5]
 [ 66.    0.5]
 [ 66.    7.4]
 [ 99.    8.4]
 [ 66.    3.5]
 [ 65.    2.1]
 [ 99.    2.4]
 [ 99.    1.5]
 [ 66.    3.8]
 [ 67.    6.5]
 [ 66.    5.5]
 [ 66.    5.8]
 [ 66.    4.2]
 [100.    0.9]
 [ 66.    4.8]
 [ 99.    5.7]
 [101.    8.3]
 [ 66.    4.6]
 [ 66.    0.5]
 [ 66.    0.6]
 [ 99.    0.8]
 [ 99.    6.4]
 [ 66.    2.5]
 [ 66.    3. ]
 [ 99.    2.3]
 [ 66.    5.4]
 [ 99.   10.8]
 [ 66.    4.2]
 [ 66.    5.8]
 [ 99.    4.9]
 [ 66.    2.6]
 [ 66.    0.4]
 [ 66.    0.6]
 [ 66.    3. ]
 [ 65.    3.7]
 [ 66.    4. ]
 [ 99.    4.8]
 [ 99.    2.5]
 [ 66.    2. ]
 [ 66.    2.1]
 [ 72.    1.9]
 [ 99.    4.1]
 [ 66.    2.4]
 [ 66.    2.8]
 [ 99.    2.5]
 [ 66.    3. ]
 [ 66.    5. ]
 [ 66.    2.1]
 [ 99.    2. ]
 [ 99.    2. ]
 [ 66.    4.9]
 [ 99.    2.5]
 [ 99.    0.8]
 [ 66.    2.4]
 [ 66.    2.4]
 [ 66.    2.8]
 [ 99.    4.4]
 [ 99.    3.4]
 [ 66.    0.6]
 [ 99.    5.1]
 [ 65.    3. ]
 [ 66.    0.4]
 [ 66.    2. ]
 [ 99.    3.9]
 [ 66.    2. ]
 [ 99.    3.5]
 [ 66.    2.9]
 [ 66.    2.4]
 [ 99.    3.5]
 [ 99.    0.7]
 [ 66.    6.3]
 [ 99.    5.6]
 [ 66.    4. ]
 [100.    4.8]
 [100.    4.7]
 [ 99.    2.4]
 [ 99.    0.6]
 [ 66.    5. ]
 [ 66.    3. ]
 [100.    5. ]
 [ 99.    7.4]
 [ 66.    7.8]
 [ 66.    0.4]
 [ 66.    3.7]
 [ 66.    4.8]
 [ 66.    6.2]
 [100.   20.9]
 [ 66.    7.9]
 [ 99.    5.9]
 [ 68.    3.6]
 [100.    1. ]
 [ 66.    4.5]
 [ 66.    3.3]
 [ 96.   11.9]
 [ 99.    7.4]
 [ 66.    3.6]
 [ 98.    3.2]
 [ 99.    9.7]
 [ 99.    5.6]
 [ 66.    3.9]
 [ 66.    4. ]
 [ 66.    3.9]
 [133.    1.9]
 [ 66.    5.3]
 [ 99.    4.7]
 [ 66.    7.5]
 [100.    5.3]
 [ 66.    2.7]
 [100.    5.1]
 [100.    5.1]
 [ 66.    8.6]
 [ 66.    4.2]
 [ 66.    3.5]
 [ 66.    8.3]
 [ 99.    9.3]
 [ 66.    3.8]
 [ 66.    4.3]
 [ 66.    2.7]
 [ 66.    5. ]
 [ 66.    6.9]
 [ 99.    5.6]
 [ 67.    8. ]
 [ 99.    3.5]
 [100.    4.5]
 [ 66.    1.6]
 [ 66.    4.1]
 [ 99.    3.8]
 [ 99.    8.2]
 [ 66.    2.8]
 [ 99.    6.3]
 [ 66.    1.5]
 [ 66.    4.3]
 [ 66.    1.6]
 [ 66.    4. ]
 [ 66.    3.3]
 [ 99.   11. ]
 [ 66.    9.1]
 [ 99.   17.9]
 [ 99.   18.1]
 [ 66.   10.9]
 [ 99.   11. ]
 [ 66.    6.9]
 [ 66.    8.5]
 [ 65.    3.5]
 [ 99.   10.1]
 [ 66.    8.3]
 [ 66.    5.2]
 [ 99.   21.7]
 [ 66.    1.1]
 [ 99.   23.1]
 [ 66.    3.9]
 [100.    7.3]
 [ 66.    6. ]
 [100.   13.3]
 [ 66.    3. ]
 [ 66.    5.6]
 [133.    2.2]
 [ 99.   10.9]
 [132.    7.2]
 [ 66.    8.2]
 [ 99.    1. ]
 [ 99.   22.3]
 [ 66.    1.9]
 [ 66.    7.8]
 [ 99.    1.9]
 [ 66.    9.5]
 [ 61.    5.1]
 [ 66.   16.3]
 [ 66.   12.5]
 [ 66.   14. ]
 [ 66.    7.2]
 [ 99.   12.2]
 [ 66.   12.8]
 [ 66.   11. ]
 [ 99.    3.9]
 [ 66.    5.3]
 [ 99.    3.6]
 [100.    3.1]
 [ 99.    3.4]
 [ 66.   10.3]
 [ 66.   13. ]
 [ 66.    4.7]
 [ 66.    5.1]
 [ 66.   12.4]
 [ 66.    8.5]
 [ 66.    4.2]
 [133.    3.4]
 [ 99.   20.8]
 [ 99.   16.3]
 [100.    8.6]
 [100.    3.2]
 [ 66.    9.8]
 [ 66.    7.9]
 [ 99.   12.3]
 [ 66.    2.4]
 [ 66.    0.4]
 [ 99.    4.6]
 [132.   10.4]
 [ 99.    7.5]
 [ 66.    8.9]
 [ 99.   13.1]
 [ 66.    4. ]
 [ 66.    9.3]
 [ 99.    4.6]
 [166.   18.4]
 [ 66.    2.6]
 [100.    8.2]
 [199.   15.9]
 [ 99.    7.4]
 [ 99.    3.9]
 [ 66.    3.2]
 [ 99.   10.2]
 [ 67.    4.5]
 [ 72.    5.7]
 [ 67.    1.9]
 [ 66.    2.5]
 [ 66.    1.7]
 [ 66.    7. ]
 [ 99.    0.6]
 [ 66.    0.5]
 [100.   12.3]
 [ 66.    4.8]
 [ 99.    6.7]
 [ 66.    7.6]
 [ 66.    5.6]
 [166.    4.5]
 [ 66.    3.3]
 [101.    0.8]
 [ 66.    9.5]
 [100.    9.5]
 [ 66.    0.5]
 [ 66.    1.5]
 [ 66.    2.4]
 [ 67.    2.8]
 [ 66.    3.3]
 [100.    2.3]
 [ 67.    1.5]
 [ 99.    6.1]
 [ 99.   13. ]
 [ 99.   10.5]
 [ 66.    1.9]
 [ 66.    1.4]
 [ 99.    3.6]
 [ 66.    2.4]
 [ 66.    3.1]
 [ 99.    3.3]
 [ 66.   13.8]
 [ 66.    0.4]
 [ 99.   13. ]
 [100.   14.7]
 [ 99.   18.4]
 [ 66.    5.4]
 [ 99.   18.3]
 [ 66.    7. ]
 [100.    8.4]
 [ 99.    5.4]
 [ 66.    8.4]
 [133.   24.4]
 [ 99.   19.3]
 [ 99.    5.9]
 [ 66.    0.4]
 [ 99.    3.9]
 [ 99.    4.8]
 [ 99.    9.3]
 [ 98.    5.1]
 [ 99.    8.4]
 [ 99.    9.5]
 [ 66.    2. ]
 [ 99.   12.1]
 [ 99.   13.7]
 [ 66.    6.7]
 [ 99.    3.2]
 [100.   11.5]
 [ 99.    7.5]]"
"[[66.   0.5]
 [99.  14.7]
 [66.  14.8]
 ...
 [66.   3. ]
 [66.   4.9]
 [66.   1.6]]"
"[[ 66.    7.3]
 [ 62.    5.1]
 [ 66.    6.4]
 [ 66.    6.5]
 [ 99.    1.8]
 [ 66.    3.9]
 [ 99.    1.2]
 [ 99.    1.2]
 [ 66.    5.2]
 [ 66.    7. ]
 [ 66.    0.8]
 [ 66.    1.8]
 [ 66.    0.5]
 [ 66.    8.5]
 [ 66.    0.4]
 [ 66.   10.4]
 [ 99.    1. ]
 [ 66.    0.7]
 [ 66.    3.8]
 [ 99.    2.1]
 [132.    2.4]
 [ 99.    2.7]
 [ 67.    2. ]
 [ 66.    0.6]
 [ 66.    0.5]
 [ 99.    3.8]
 [ 65.    3.5]
 [ 66.    0.8]
 [ 66.    0.9]
 [ 66.    0.9]
 [ 99.    1.9]
 [ 66.    1.3]
 [ 66.    2.1]
 [ 66.    3.3]
 [ 66.    0.5]
 [ 66.    3.8]
 [ 66.    1.4]
 [ 66.    1.8]
 [ 99.    6.6]
 [ 66.    1.5]
 [ 66.    0.9]
 [ 65.    0.8]
 [ 99.   22.9]
 [ 66.    8.2]
 [ 66.    2.7]
 [ 66.    1.3]
 [ 66.   13.5]
 [ 66.    0.6]
 [ 66.    0.4]
 [100.    5.9]
 [ 66.    5.1]
 [100.    1.1]
 [ 66.   10.3]
 [ 66.    0.4]
 [ 66.    0.5]
 [100.    0.7]
 [ 99.   11.1]
 [ 66.   11.8]
 [ 66.    0.9]
 [ 66.    2.5]
 [ 66.    2.4]
 [ 66.   10.6]
 [ 99.    3.4]
 [ 66.    1.2]
 [ 66.    6.1]
 [ 67.    1.8]
 [ 67.    6.5]
 [ 66.    0.5]
 [ 66.    0.4]
 [ 66.    0.4]
 [ 66.    0.6]
 [ 66.    4.4]
 [ 66.    7. ]
 [ 66.    0.9]
 [ 66.    1.6]
 [ 66.    1.5]
 [ 66.    0.7]
 [ 66.    4.1]
 [ 99.    0.7]
 [133.    2.4]
 [ 99.    6.1]
 [ 99.    8.5]
 [ 65.    6. ]
 [ 66.    0.6]
 [ 66.    0.7]
 [132.    4.9]
 [ 67.    1.6]
 [ 65.    2.5]
 [ 99.    4.1]
 [ 66.    1.5]
 [ 66.   10.3]
 [ 99.    7.3]
 [ 66.    4.8]
 [133.   15.4]
 [133.    2. ]
 [100.   11.9]
 [ 99.    5.5]
 [ 66.    4.7]
 [ 66.    4.5]
 [ 99.    9.6]
 [133.    4.3]
 [ 99.    6.2]
 [166.   30.5]
 [ 66.    8.8]
 [133.    9.3]
 [ 66.    2.2]
 [ 66.    4.9]
 [ 99.   12.2]
 [ 66.    5.4]
 [ 66.    5.2]
 [ 66.    0.6]
 [ 66.    5.9]
 [ 66.    3.5]
 [ 99.    5.2]
 [132.    4.1]
 [ 66.    0.4]
 [ 66.    1.8]
 [ 66.    0.4]
 [ 66.    0.7]
 [ 66.    2.2]
 [ 66.    3.6]
 [ 66.    4.9]
 [ 65.   11. ]
 [ 66.    4.6]
 [ 66.    1. ]
 [ 66.    7.6]
 [ 66.    1.9]
 [ 66.   10.2]
 [ 66.    4.5]
 [ 66.    8. ]
 [ 66.    2.6]
 [ 67.   19. ]
 [199.   13.2]
 [ 66.    0.6]
 [ 66.    1. ]
 [ 66.    3. ]
 [ 66.    3.3]
 [ 66.    0.9]
 [ 67.    1.6]
 [ 66.    2.2]
 [166.   43.3]
 [ 66.    6.4]
 [ 66.    9.4]
 [ 65.    4.5]
 [ 99.   15.2]
 [200.   48.5]
 [ 66.    5.6]
 [ 99.    5.3]
 [ 66.   13.3]
 [ 66.    3.1]]"
"[[ 66.    0.6]
 [ 66.    5.9]
 [ 67.    0.7]
 [133.    6.3]
 [ 99.    2.6]
 [ 66.    3.1]
 [ 66.    7.5]
 [ 66.    3.5]
 [ 99.    4.6]
 [ 99.    0.6]
 [ 66.    8.8]
 [ 66.    0.8]
 [ 66.    2. ]
 [ 66.    0.5]
 [ 66.    0.4]
 [ 66.    5.7]
 [ 66.    3.8]
 [ 66.    3.2]
 [ 66.    0.6]
 [ 66.    3.4]
 [ 99.    2.9]
 [ 66.    2.9]
 [ 66.    3.8]
 [ 66.    2.9]
 [ 66.    2.4]
 [ 99.    4.9]
 [ 65.    0.9]
 [ 66.    0.5]
 [ 66.    6.2]
 [ 66.    2.6]
 [ 66.    0.8]
 [ 99.    4.2]
 [ 66.    0.5]
 [ 66.    2.5]
 [ 66.    1.9]
 [ 66.    3.1]
 [ 66.    7.2]
 [ 66.    9.3]
 [ 68.    4.1]
 [ 66.    1.1]
 [ 99.    3.4]
 [ 99.    2.1]
 [133.    1.8]
 [ 66.    2.5]
 [ 66.    1. ]
 [ 99.    8.9]
 [ 66.    8.2]
 [ 66.    4.7]
 [100.   23.1]
 [100.    0.6]
 [133.   22.3]
 [ 66.    0.8]
 [132.   13.2]
 [ 66.    4.9]
 [ 66.    0.5]
 [ 66.    2.1]
 [133.    1.8]
 [ 66.    0.5]
 [ 66.    2.8]
 [ 99.    0.4]
 [ 66.    0.6]
 [ 66.    9.5]
 [ 99.    8.7]
 [ 66.    9.5]
 [ 66.    0.7]
 [ 66.    1.1]
 [ 66.    3.5]
 [ 66.    3.4]
 [ 66.    4.2]
 [ 66.    0.8]
 [ 66.    3.9]
 [ 66.    0.4]
 [ 66.    3.8]
 [ 66.    1.8]
 [ 71.    1.1]
 [ 98.    4.7]
 [100.    4.1]
 [ 99.    6.3]
 [101.    1.9]
 [100.    4.6]
 [ 99.    2.9]
 [ 66.    4.6]
 [ 66.    5.8]
 [133.    2.6]
 [ 66.    0.4]
 [133.    2.3]
 [ 66.    0.5]
 [ 66.    2.2]
