0
"[[ 66.   22.4]
 [ 99.    1.7]
 [ 66.    0.9]
 [ 66.   13.2]
 [ 66.    0.8]
 [ 66.    1. ]
 [ 65.    1.8]
 [ 66.    0.8]
 [ 66.    1.4]
 [ 99.    2. ]
 [ 66.    0.7]
 [100.    1.6]
 [ 66.    0.6]
 [ 66.   14.1]
 [ 66.    2.5]
 [ 66.    1.2]
 [ 65.    0.6]
 [101.    2.3]
 [ 66.    3.6]
 [ 99.    6.5]
 [133.    3.7]
 [133.    5. ]
 [ 66.    6.9]
 [ 66.    9. ]
 [ 66.    5.5]
 [ 66.    1.2]
 [ 66.    0.8]
 [ 66.    3.6]
 [ 66.    1.1]
 [ 66.    9.2]
 [ 66.    1.4]
 [ 66.    1.8]
 [ 66.    1. ]
 [ 66.    1.2]
 [ 66.    0.4]
 [ 66.    3.6]
 [ 66.    1.3]
 [ 66.    1.7]
 [ 66.    1.4]
 [ 66.    1.5]
 [ 66.    3.7]
 [ 66.   13. ]
 [ 66.    8.3]
 [ 66.    7.7]
 [ 99.   12.1]
 [ 66.    1.2]
 [100.   33.7]
 [ 66.    0.7]
 [ 66.    2.5]
 [ 66.    0.6]
 [ 66.    0.5]
 [166.   33. ]
 [ 66.   12.9]
 [ 67.    2.5]
 [ 66.    2.7]
 [ 66.    6.7]
 [ 66.    1.3]
 [ 66.    1.3]
 [ 67.    0.8]
 [ 99.    4.5]
 [ 66.    2.9]
 [ 66.    2. ]
 [ 66.    2.4]
 [ 66.    0.9]
 [ 66.    1.2]
 [ 66.    0.6]
 [ 99.    1.7]
 [ 66.    1.2]
 [ 66.    2.9]
 [ 66.    3.1]
 [ 66.    1.7]
 [ 64.    2. ]
 [ 66.    1. ]
 [ 66.    2.6]
 [ 66.    0.8]]"
"[[ 65.   10.3]
 [ 66.   10. ]
 [ 66.    5.4]
 [ 99.   14.1]
 [100.    5.7]
 [133.   24.7]
 [133.   28.2]
 [ 99.   12.2]
 [133.   21.2]
 [ 66.   12.6]
 [ 66.    8. ]
 [ 99.   11.7]
 [ 66.   10.9]
 [ 66.   21.6]
 [133.   19.9]
 [ 66.    1. ]
 [ 66.    0.9]
 [ 99.    3.3]
 [ 66.    0.4]
 [133.   18.1]
 [ 66.   15. ]
 [ 66.   14.7]
 [ 66.   15.3]
 [ 66.   13.4]
 [ 66.   23.3]
 [ 66.   20.5]
 [133.   11.2]
 [ 66.   14.2]
 [133.   28. ]
 [ 66.    8.8]
 [ 66.    2.4]
 [ 66.   11.4]
 [ 66.    5.1]
 [ 66.    0.7]
 [166.   21.4]
 [ 99.   21.9]
 [ 66.   11.2]
 [ 66.    6.2]
 [ 66.    7.4]
 [ 66.   19.4]
 [ 99.   21.9]
 [ 66.    3.2]
 [ 68.    1. ]
 [ 66.    4.1]
 [ 66.    9.2]
 [133.   17.2]
 [ 99.   11.6]
 [166.   36.2]
 [ 66.    4.1]
 [ 66.    4. ]
 [133.   22. ]
 [ 66.   12.5]
 [ 99.    1.1]
 [ 99.   11.8]
 [199.   41.8]
 [ 66.   11.1]
 [ 66.    1. ]
 [ 66.    5.1]
 [ 66.   10.9]
 [ 66.    9.2]
 [ 66.   12.8]
 [ 66.    1.2]
 [ 66.    2.1]
 [ 65.    8. ]
 [133.   20.4]
 [ 66.   19.9]
 [ 66.   19.9]
 [ 66.   25.6]
 [ 66.    0.6]
 [ 66.    2.1]
 [ 66.    2.5]
 [ 66.    2.9]
 [ 66.   12.3]
 [133.   23.8]
 [ 66.    1.7]
 [ 67.   13. ]
 [ 66.    5.9]
 [ 66.    9.8]
 [134.   28.2]
 [100.   18.7]
 [ 99.   25.5]
 [ 99.   15.3]
 [ 66.   11.5]
 [ 66.   11.1]
 [ 66.    6.7]
 [ 66.   12. ]
 [ 66.    0.7]
 [133.   23. ]
 [ 66.   21. ]
 [ 66.    5.3]
 [ 66.    7.2]
 [ 66.    1. ]
 [ 66.    8.5]
 [ 66.    1.5]
 [ 66.   11.1]
 [ 66.   10.8]
 [ 66.    6.3]
 [ 66.   12.5]
 [ 66.    5.5]
 [ 66.   12. ]
 [ 99.   14.7]
 [233.   34.8]
 [ 99.   13.3]
 [ 99.   25.8]
 [100.   11.5]
 [ 66.    4.2]
 [ 99.   12.1]
 [ 66.   15.4]
 [ 66.   19.7]
 [ 66.    2.7]
 [ 66.    2.3]
 [ 66.    3.7]
 [ 66.   21. ]
 [ 66.    1.3]
 [ 99.    1.2]
 [ 66.    1.3]
 [ 66.   20.9]
 [ 66.    0.5]
 [ 67.    5.2]
 [ 66.    0.5]
 [ 66.    3.4]
 [ 66.    1.4]
 [ 66.    0.9]
 [ 66.   16. ]
 [ 66.   10.6]
 [ 66.   18.5]
 [ 66.    8.1]
 [ 66.    1.4]
 [ 66.    2.6]
 [133.   22.8]
 [ 66.    2.5]
 [133.    2. ]
 [ 66.    3.4]
 [132.   25.6]
 [ 99.   12.3]
 [ 66.   10.3]
 [ 66.    5. ]
 [ 66.    6.9]
 [ 66.   11. ]
 [ 66.    1.4]
 [ 99.    7.5]
 [ 66.    7.1]
 [ 99.    1.9]
 [ 66.    1.7]
 [ 66.    1. ]
 [ 66.    0.7]
 [ 66.    1.7]
 [ 66.    3.4]
 [ 99.    2.2]
 [ 66.    2. ]
 [ 66.    0.9]
 [100.    6.2]
 [ 94.   27.3]
 [ 99.    0.8]
 [ 66.    1.7]
 [ 66.   17.1]
 [ 99.   19.3]
 [ 66.   10. ]
 [ 66.   13.8]
 [ 66.   11.2]
 [ 66.    1.2]
 [ 66.   18.2]
 [ 99.   20.7]
 [ 66.    5.5]
 [ 99.   14.4]
 [199.   22. ]
 [ 99.   19.6]
 [ 99.   28.4]
 [ 99.    8.7]
 [ 69.    1.2]
 [ 99.   24.5]
 [ 99.   11.8]
 [ 66.    0.8]
 [ 66.    6. ]
 [ 66.    5.2]
 [ 66.    4.6]
 [ 67.    1.4]
 [ 66.    0.7]
 [ 66.   11. ]
 [ 66.   11.2]
 [ 66.   10.5]
 [ 66.    5.8]
 [ 66.   12.2]
 [ 66.   10.4]
 [ 66.   10.7]
 [133.   14.2]
 [ 66.    1.8]
 [ 66.    2.1]
 [ 99.   12.6]
 [133.   18.2]
 [ 99.   17.1]
 [ 66.    0.8]
 [ 66.    0.6]
 [ 66.   13.6]
 [ 99.   14.7]
 [100.   14.2]
 [ 66.    0.7]
 [ 66.   10. ]
 [ 66.   20.6]
 [ 66.   10.4]
 [166.   19.5]
 [133.   16.8]
 [ 66.   23.1]
 [233.   44.9]
 [ 99.   23.7]
 [ 99.   13.5]
 [ 66.   12.6]
 [ 99.   14.5]
 [ 66.    2.5]
 [ 66.   12.3]
 [ 66.   12.4]
 [ 66.    6.5]
 [ 66.    2.4]
 [ 99.   15.6]
 [ 99.   14.9]
 [ 66.   10.7]
 [266.   36.2]
 [ 99.   12.5]
 [ 66.   13.9]
 [ 66.   11.7]
 [ 65.    0.5]
 [ 66.    0.9]
 [ 66.    8.8]
 [133.   21.7]
 [ 66.    5.1]
 [ 66.    0.6]
 [ 99.   21.2]
 [ 66.    0.5]
 [ 66.   12.3]
 [ 66.   12.5]
 [ 99.   11.4]
 [ 98.   16.3]
 [233.   42.3]
 [ 66.    1.1]
 [133.    7. ]
 [ 66.    2.3]
 [ 99.   11.7]
 [ 66.    0.6]
 [133.   25.2]
 [ 66.   14.7]
 [166.    5.1]
 [ 99.    4.4]
 [ 66.    3.3]
 [ 65.    0.6]
 [ 66.    1.8]
 [ 66.   14.6]
 [ 66.    1.1]
 [ 66.    0.6]
 [ 66.    2.5]
 [ 66.    0.5]
 [ 66.   21.1]
 [ 99.    1.2]
 [100.    1.1]
 [ 66.    6.7]
 [ 66.   10.5]
 [ 66.    9.9]
 [ 66.    0.3]
 [ 66.    8.9]
 [ 66.    6.3]
 [ 66.    2. ]
 [ 66.    1. ]
 [ 66.    1.1]
 [ 99.    3.5]
 [ 66.    5.7]
 [ 66.    8. ]
 [ 99.   14.1]
 [ 66.    0.8]
 [ 66.    1.2]
 [ 66.    0.9]
 [ 99.    1.3]
 [ 66.    1.6]
 [ 66.    4.7]
 [ 66.    0.9]
 [133.   22.4]
 [ 67.    0.7]
 [ 99.    8. ]
 [ 99.    1. ]
 [ 67.    5.9]
 [100.    8.5]
 [ 66.    0.5]
 [ 66.    0.8]]"
"[[199.   34.1]
 [ 99.   18.4]
 [ 66.    1.3]
 [166.   17.6]
 [133.   16. ]
 [ 66.    1.5]
 [132.   12.8]
 [ 99.   21.6]
 [ 66.   10.3]
 [ 66.    1.1]
 [ 66.    2.1]
 [ 66.    2.4]
 [ 66.    2.1]
 [ 99.   16. ]
 [ 66.    8.5]
 [132.    8.1]
 [ 66.    6.9]
 [ 66.    5.7]
 [ 66.   10. ]
 [ 66.    8. ]
 [266.   44.9]
 [ 65.    5.2]
 [ 66.   17.4]
 [166.   25.6]
 [199.   29.8]
 [ 99.   38.9]
 [ 99.   20. ]
 [ 99.   16.5]
 [ 66.   30.8]
 [133.   30.6]
 [ 66.    0.4]
 [ 99.    0.5]
 [133.    1.3]
 [ 66.   13.9]
 [ 66.    0.7]
 [ 66.    0.6]
 [ 66.    3.1]
 [ 66.    3.6]
 [133.   28.6]
 [133.   35.3]
 [ 67.    1. ]
 [ 66.    0.6]
 [ 99.   20.6]
 [ 66.   10.3]
 [ 66.    6.5]
 [133.   11.5]
 [ 66.    3.8]
 [ 66.    2.2]
 [100.    8.2]
 [ 99.   12.5]
 [ 66.   10.2]
 [ 66.    2.2]
 [ 66.    9.4]
 [ 66.    2.3]
 [ 67.    2.6]
 [ 99.    1.6]
 [ 66.    3.7]
 [ 66.    9.3]
 [ 66.   14.7]
 [133.   12.9]
 [ 66.    6.4]
 [ 66.    1. ]
 [ 66.    0.7]
 [166.    3.1]
 [ 66.    1.2]
 [ 66.    0.7]
 [ 66.    1.5]
 [100.    1.9]
 [ 66.    1.2]
 [ 99.   10. ]
 [ 99.    5.1]
 [ 66.    0.4]
 [ 66.    0.6]
 [ 66.    3.5]
 [100.   10.6]
 [ 66.    0.8]
 [ 66.   15.3]
 [199.   19. ]
 [133.   17.1]
 [ 66.   17.8]
 [ 66.   23. ]
 [ 66.   13. ]
 [ 66.    7. ]
 [ 66.    1.9]
 [ 66.   15.4]
 [ 66.    8.7]
 [ 66.    2. ]
 [ 65.   22.5]
 [ 99.   11.5]
 [ 66.    9.1]
 [ 66.    9.7]
 [133.   22. ]
 [ 66.    9.4]
 [ 66.    1.9]
 [ 66.    4.7]
 [ 66.    7.5]
 [ 66.    1.1]
 [ 66.    1.8]
 [ 66.    4.9]
 [ 66.    3.5]
 [ 66.    1.1]
 [ 66.   20.6]
 [ 66.    4.6]
 [ 99.   25.3]
 [ 99.   15.9]
 [100.    3.7]
 [133.   14.6]
 [ 66.    7.3]
 [ 66.    1.6]
 [ 99.    2.4]
 [ 66.    7.2]
 [ 66.    0.6]
 [ 99.    2.2]
 [ 66.    0.7]
 [ 66.    7.5]
 [ 63.    1.8]
 [ 66.    2.2]
 [ 66.    4.4]
 [ 66.    1.4]
 [ 66.    1.4]
 [ 65.   15.5]
 [ 66.    3.6]
 [ 66.    4.1]
 [ 66.    3.8]
 [ 66.    1.4]
 [ 66.    1.7]
 [ 66.    6.1]
 [ 66.    2.2]
 [ 66.    1.6]
 [ 66.    3.3]
 [ 66.    5.1]
 [ 67.    1.4]
 [133.    4.1]
 [ 66.   13.8]
 [ 99.    4.1]
 [ 67.    2. ]
 [ 66.    1.7]
 [ 99.    3.5]
 [ 66.    0.8]
 [ 99.    9.7]
 [ 99.    4. ]
 [ 67.    2.9]
 [ 66.    2. ]
 [ 72.   11. ]
 [ 66.   19.6]
 [ 99.    1. ]
 [ 66.   18.9]
 [ 66.    3.5]
 [ 66.    1. ]
 [100.   16.7]
 [ 99.   13.7]
 [ 66.    0.6]
 [133.   17.2]
 [ 66.    9.2]
 [ 99.    5.5]
 [ 66.   23.4]
 [100.    1.4]
 [133.    6.2]
 [ 66.    2.3]
 [ 66.    0.9]
 [ 66.    0.6]
 [ 66.    1.2]
 [132.   16.4]
 [ 66.    0.8]]"
"[[ 66.   27.1]
 [ 66.    3.1]
 [ 66.   12.8]
 [ 67.   12.9]
 [ 66.    1.5]
 [ 99.   12.7]
 [ 99.   16.7]
 [ 66.   15.5]
 [ 66.    6.4]
 [199.   22.4]
 [ 66.    3.4]
 [ 66.    2. ]
 [ 66.    1.2]
 [ 66.   11. ]
 [166.   20.6]
 [ 66.    9.4]
 [ 66.    0.6]
 [133.   16.8]
 [ 66.    8.7]
 [ 66.   14. ]
 [ 66.   10.2]
 [199.   29.4]
 [ 66.    2.1]
 [132.   22.6]
 [ 66.    8.9]
 [ 66.   13.6]
 [ 66.   17.4]
 [ 66.    1.3]
 [ 66.   10.8]
 [ 99.    1.9]
 [ 66.    0.6]
 [133.    2.3]
 [ 66.    2.5]
 [ 66.    1.1]
 [ 66.    3.4]
 [ 66.    1. ]
 [133.   30.8]
 [ 66.    3.7]
 [ 66.    1.1]
 [132.   30.9]
 [132.   25.9]
 [ 66.    0.7]
 [ 66.    7. ]
 [ 99.    8.6]
 [ 66.    0.5]
 [100.    2.1]
 [133.   17. ]
 [ 66.    2.1]
 [ 99.   18.8]
 [ 66.    0.9]
 [ 66.    2.1]
 [ 66.    0.6]
 [133.   22.7]
 [133.   12.6]
 [ 66.   11.1]
 [133.   23.3]
 [ 99.    6. ]
 [ 99.   24.4]
 [ 66.    7.5]
 [132.   10.1]
 [ 66.   14.6]
 [ 66.    4.2]
 [266.   36.6]
 [133.   15.3]
 [ 66.   12.2]
 [ 66.    3.9]
 [ 66.   12.8]
 [ 66.   14.6]
 [ 66.   13.9]
 [ 66.    2. ]
 [ 67.    1.9]
 [ 66.    5. ]
 [ 67.    9.8]
 [ 65.    3.2]
 [199.   31.5]
 [133.   21.5]
 [232.   12.7]
 [ 66.    5.6]
 [ 66.   13.4]
 [ 66.    2.7]
 [ 66.    0.5]
 [ 66.    6.2]
 [ 66.    3.8]
 [ 66.    4.5]
 [ 99.   12.9]
 [133.   20.9]
 [ 66.   10.1]
 [ 66.    2.9]
 [133.   20.1]
 [ 66.    1.9]
 [ 66.    8.9]
 [ 66.    5.6]
 [ 63.   23.7]
 [ 62.   13.4]
 [ 66.    1.7]
 [133.   17.6]
 [ 66.   10.6]
 [100.   31.8]
 [ 66.    2.1]
 [ 66.   10. ]
 [ 66.   11.4]
 [ 65.   10. ]
 [ 99.   19.8]
 [ 66.   11.9]
 [166.   17.6]
 [100.   19.5]
 [ 66.    0.9]
 [ 66.    7.6]
 [ 66.   10.9]
 [ 65.   21. ]
 [ 66.    1.2]
 [ 66.    0.6]
 [ 66.    0.7]
 [ 66.   13.7]
 [ 66.    1.3]
 [166.   18.4]
 [ 66.   14.4]
 [133.   18. ]
 [ 66.    0.6]
 [ 66.   12.6]
 [ 99.    2.2]
 [166.   23.8]
 [ 66.    1.9]
 [ 66.    0.9]
 [133.   20.9]
 [ 66.   10.6]
 [ 66.   16. ]
 [ 66.    3.6]
 [ 66.    5. ]
 [133.    5.5]
 [166.   16.8]
 [ 99.   12.8]
 [ 65.   11.5]
 [ 66.   10.4]
 [ 66.    1.9]
 [133.   29.4]
 [ 66.   22.8]
 [ 66.   10.8]
 [ 66.   15.1]
 [ 99.   12.2]
 [ 66.   11.6]
 [ 66.    9.3]
 [133.   26.5]
 [133.    6.9]
 [ 99.   11.8]
 [ 66.    0.4]
 [ 66.    6.8]
 [ 66.    2.7]
 [ 66.    3.4]
 [ 66.    9.4]
 [133.   18. ]
 [ 66.    9. ]
 [ 66.    4.9]
 [ 99.   14.2]
 [ 66.    0.8]
 [ 99.   17.2]
 [ 66.    0.6]
 [ 67.    2. ]
 [ 66.    7.9]
 [ 66.   16.7]
 [133.    6.2]
 [ 67.    4.1]
 [ 66.    3.7]
 [ 66.    9.7]
 [133.    6.8]
 [ 99.   16.4]
 [ 66.    4.7]
 [ 66.   13.1]
 [ 66.   10.6]
 [ 99.   16.9]
 [133.    1.3]
 [ 66.    9.6]
 [ 64.    5.7]
 [ 66.    5.3]
 [ 66.    2.6]
 [ 66.    2.1]
 [ 66.    1. ]
 [ 66.   21.7]
 [ 66.    3.5]
 [133.   23. ]
 [ 66.    5.6]
 [133.   14.1]
 [ 66.   15.8]
 [ 66.    4.1]
 [ 66.    1.4]
 [ 66.    8.4]
 [166.   19.7]
 [ 99.    1.4]
 [ 66.    1. ]
 [ 66.    1.1]
 [133.    5. ]
 [ 66.    1.5]
 [ 66.    9.4]
 [ 66.    0.9]
 [ 66.    2.6]
 [ 66.    1.8]
 [ 66.    6.4]
 [ 66.    3.4]
 [ 66.   12.8]
 [133.   21.7]
 [133.   19.7]
 [166.   26. ]
 [ 66.    2.4]
 [ 66.    2.3]
 [ 66.   22.8]
 [ 66.   11.6]
 [ 66.    3.5]
 [133.    8.2]
 [ 66.    3.2]
 [133.   12.8]
 [ 66.    1.1]
 [ 66.    1.7]
 [ 66.    2.2]
 [ 66.    1.1]
 [ 66.    4.5]
 [ 66.    6.7]
 [ 66.    2.5]
 [ 99.   19.4]
 [133.   28.7]
 [ 67.   12.7]
 [ 66.   10.3]
 [ 66.    8.1]
 [ 66.    1.2]
 [ 66.   11.2]
 [ 67.    1.9]
 [133.    5.5]
 [ 66.    5.5]
 [ 67.    2.2]
 [ 66.    4.8]
 [ 67.    2.1]
 [100.    4.7]
 [ 66.    1.4]
 [ 66.   10.6]
 [ 66.    4.7]
 [ 67.    9.8]
 [100.  207.4]
 [ 65.   98.1]
 [132.    7.7]
 [133.   18.3]
 [ 66.    0.8]
 [133.   18.9]
 [ 65.    1.2]
 [ 67.    0.7]
 [ 66.    4.4]
 [ 66.   19.9]
 [ 66.    2.3]
 [ 66.    0.6]
 [ 66.    1.1]
 [ 66.    2.8]
 [ 61.    2.7]
 [ 99.    1.7]
 [ 66.    1.3]
 [133.    5.1]
 [ 66.    1.3]
 [ 66.    0.6]
 [ 66.   15.5]
 [ 66.   17.2]
 [133.   17.9]
 [ 66.   16.7]
 [ 66.    9.2]
 [ 66.    8.9]
 [166.   24.9]
 [ 66.    9.7]
 [ 66.    8.7]
 [ 66.   19.8]
 [ 66.    1.1]
 [ 66.    8.2]
 [ 66.    1.9]
 [ 66.    2.4]
 [ 66.    1.2]
 [ 66.    1.2]
 [ 64.    1.6]
 [ 66.    1.3]]"
"[[ 66.   10. ]
 [ 66.    0.8]
 [133.    9.4]
 [ 66.    1.7]
 [ 63.    2. ]
 [ 66.   10.4]
 [ 66.    1.2]
 [ 66.    0.7]
 [ 66.    1. ]
 [ 66.    1.2]
 [133.   15.7]
 [ 66.    9. ]
 [ 66.    8.5]
 [ 99.    1.2]
 [ 66.    1.3]
 [ 66.    0.5]
 [ 99.    0.9]
 [ 66.    0.8]
 [ 66.    5. ]
 [ 99.    1. ]
 [ 66.    1.3]
 [ 66.    7.4]
 [ 67.    7.1]
 [ 66.    1.4]
 [ 66.    6.7]
 [ 66.    1.7]
 [ 66.    1.5]
 [ 99.    2. ]
 [ 99.    7.7]
 [ 66.    1.8]
 [ 66.    1. ]
 [ 99.    9.3]
 [ 66.    1.3]
 [ 66.    0.8]
 [ 99.    6.4]
 [ 66.    3. ]
 [ 66.    0.8]
 [133.    4. ]
 [ 66.    1. ]
 [ 66.    0.8]
 [ 66.    1.6]
 [133.    4.3]
 [ 99.   10. ]
 [ 66.    8.1]
 [ 66.    1.6]
 [ 67.    1. ]
 [ 66.    1. ]
 [ 66.    1.2]
 [ 99.    2.6]
 [ 66.    0.7]
 [ 66.    4. ]
 [ 66.    2.3]
 [ 66.    2.2]
 [ 63.    1.8]
 [ 67.    1.3]
 [ 66.    0.8]
 [ 66.    9.5]
 [ 66.   11.4]
 [133.   24.5]
 [ 66.    5.7]
 [ 99.    3.3]
 [ 66.    1.6]
 [ 66.    1.4]
 [ 66.    0.8]
 [ 99.    3.6]
 [ 66.    3.8]
 [ 66.   13. ]
 [ 66.    0.6]
 [ 66.    6.8]
 [133.    5. ]
 [ 66.    4. ]
 [ 66.    1.9]
 [ 66.    5.7]
 [ 66.    2.1]
 [ 66.    6. ]
 [ 67.    6.2]
 [ 66.    1.5]
 [ 66.    6. ]
 [ 66.    0.8]
 [ 66.    0.9]
 [ 66.    1. ]
 [ 66.    4.5]
 [ 66.    0.7]
 [ 99.    8. ]
 [ 66.    1.1]
 [ 66.    5.2]
 [ 66.    0.7]
 [ 66.    0.7]
 [ 66.    5.2]
 [ 66.    4.5]
 [ 66.    1.3]
 [ 66.   17.8]
 [ 66.    3.6]
 [ 66.    3.9]
 [ 66.    0.5]
 [ 66.    0.6]
 [ 66.    2.5]
 [ 66.    1.1]
 [ 66.    4.3]
 [ 66.    5.7]
 [133.    1.5]
 [ 66.    0.7]
 [ 66.    1.9]
 [100.    8.1]
 [ 66.    3.9]
 [ 99.    4.9]
 [ 66.    0.9]
 [ 66.    1.2]
 [ 66.    1.6]
 [100.    0.7]
 [ 66.    0.7]
 [ 66.    0.5]
 [ 99.    2.5]
 [ 66.    1.4]
 [ 66.    1.6]
 [ 66.    4.7]
 [ 99.    2.5]
 [ 99.    1. ]
 [ 66.    2.5]
 [ 99.    4. ]
 [ 66.    0.7]
 [ 66.    2. ]
 [104.    4. ]
 [ 66.    1.8]
 [ 66.    3.2]
 [ 99.    7.9]
 [ 66.    1.2]
 [ 66.    4.6]
 [ 66.    0.6]
 [ 66.    1.8]
 [ 66.    0.9]
 [ 66.    0.9]
 [ 75.    0.9]
 [ 67.    0.9]
 [ 61.    0.4]
 [ 66.    0.8]
 [ 66.    0.6]
 [ 66.    0.7]
 [ 66.    7.9]
 [ 66.    6.9]
 [ 66.    0.5]
 [133.    9.8]
 [ 66.    0.6]
 [ 99.    2.8]
 [ 99.    1. ]
 [ 66.   14. ]
 [ 66.    1.8]
 [ 99.    2.9]
 [ 66.    2.1]
 [ 66.    1.1]
 [ 66.  179.4]
 [ 66.    6.5]
 [ 66.    1.2]
 [ 66.    0.5]
 [ 66.    0.6]
 [ 66.    0.7]
 [133.    1.2]
 [ 66.    6.2]
 [ 66.    0.5]
 [ 66.    3.7]
 [ 99.    6.5]
 [ 66.    0.6]
 [ 99.    1.2]
 [ 66.    1.3]
 [ 66.    1. ]
 [ 61.    0.9]
 [ 66.    0.6]
 [ 66.    2. ]
 [ 66.    0.7]
 [ 66.   10.4]
 [ 66.    0.9]
 [ 66.    5. ]
 [ 66.    0.5]
 [ 66.    0.8]
 [100.    8.8]
 [ 66.    0.8]
 [ 66.    1. ]
 [ 99.    0.9]
 [ 65.    7.1]
 [ 66.    0.6]
 [ 67.    1.2]
 [ 66.    1.1]
 [ 66.    1.4]
 [ 66.    3.2]
 [ 68.    2. ]
 [ 67.    0.7]
 [ 94.    1. ]
 [ 66.    0.7]
 [ 66.    1.9]
 [ 66.    2.1]
 [ 99.   10.2]
 [ 66.    6.3]
 [ 66.    3.3]
 [ 66.    7.7]
 [ 66.    8.2]
 [ 66.    5.4]
 [ 66.    2.7]
 [ 66.    0.5]
 [ 66.    1.2]
 [ 99.    1. ]
 [100.    2.1]
 [ 66.    0.7]
 [ 66.    1.6]
 [ 66.    0.7]
 [ 66.    0.8]
 [ 67.    1.6]
 [133.    3. ]
 [ 66.    1. ]
 [ 66.    0.8]
 [ 66.    1.2]
 [ 67.    3.9]
 [ 66.    3.2]
 [ 66.    3.5]
 [ 66.    1.1]
 [ 66.    3.1]
 [ 66.    1.8]
 [ 98.    4.4]
 [ 66.    0.5]
 [ 66.    2.1]
 [ 66.    4.3]
 [ 99.    1.3]
 [ 66.    1.7]
 [ 66.    2. ]
 [ 66.    5.8]
 [133.    5.9]
 [ 66.    2.8]
 [ 99.    2.4]
 [ 66.    1.6]
 [ 66.    2. ]
 [ 66.    1.1]
 [ 66.    5. ]
 [ 66.    2.6]
 [ 66.    1.9]
 [ 65.    1.5]
 [ 66.    2.9]
 [ 66.    3.2]
 [ 66.    1.7]
 [ 99.    6. ]
 [ 66.    1.4]
 [ 66.    0.7]
 [ 66.    1.9]
 [ 66.    4.1]
 [ 66.    2.9]
 [133.   13.6]
 [ 66.    5.9]
 [ 66.   10.5]
 [ 66.    2.6]
 [ 66.   13. ]
 [ 66.    2.4]
 [ 66.   10.7]
 [ 66.    2. ]
 [ 66.   12.3]
 [ 66.   10.7]
 [ 66.    9.8]
 [ 66.    8.6]
 [ 66.   23.3]
 [ 66.    8.1]
 [ 99.   20.7]
 [ 66.    8.8]
 [ 66.    2.9]
 [ 66.    9.3]
 [ 99.   21.9]
 [133.   17.4]
 [166.   21. ]
 [ 66.   10.4]
 [ 66.    8. ]
 [ 66.   10.5]
 [ 66.    9.6]
 [ 66.   18.4]
 [199.   29.1]
 [ 66.    2.5]
 [ 66.    1.6]
 [ 67.    2.6]
 [ 66.    1.3]
 [ 66.    6. ]
 [ 66.    1.7]
 [ 66.    3.3]
 [ 66.    2.1]
 [ 66.    4.2]
 [ 66.    1.1]
 [ 66.    1.6]
 [ 66.    6.7]
 [ 66.    1.5]
 [ 66.    9.1]
 [ 99.    3.6]
 [133.    5.1]
 [ 66.    2.9]
 [ 66.    1.1]
 [ 66.   19.6]
 [133.   13.7]
 [ 99.    9.6]
 [ 66.    1.5]]"
"[[ 66.    2.5]
 [ 67.    1.1]
 [ 66.    0.4]
 [ 66.    3. ]
 [ 66.    2.6]
 [ 66.    0.8]
 [ 66.    5.2]
 [ 99.    1.6]
 [133.    2.2]
 [ 66.    5.7]
 [ 66.    0.9]
 [ 66.    1.9]
 [ 66.    2.3]
 [ 66.   11.9]
 [ 99.   10.1]
 [ 66.    1.3]
 [ 66.    6.1]
 [ 99.    2.9]
 [ 66.    0.7]
 [ 66.    9.5]
 [100.    0.9]
 [ 66.   11. ]
 [ 99.    9. ]
 [ 66.   10.1]
 [ 66.    7.7]
 [ 66.    1.2]
 [ 66.    2.4]
 [ 67.   10. ]
 [ 66.    2.5]
 [ 99.    9.9]
 [ 66.    8.4]
 [ 66.    1.7]
 [ 66.    5.9]
 [ 66.    1.5]
 [ 66.   10.8]
 [ 66.    1.6]
 [ 99.    9.4]
 [133.    2. ]
 [ 66.    0.5]
 [ 66.    1.4]
 [ 66.    6.6]
 [ 66.    3.5]
 [ 66.    8.2]
 [ 66.   25. ]
 [ 66.    4. ]
 [ 66.   10.7]
 [ 66.    5.6]
 [ 66.    5.9]
 [ 66.   17.4]
 [ 66.    6.9]
 [ 66.   14.2]
 [ 66.   14.1]
 [ 67.    5.3]
 [ 66.    8.2]
 [ 66.    9.5]
 [ 66.   15.7]
 [ 66.    4.1]
 [ 66.    2.1]
 [ 66.    1.2]
 [ 66.   16.7]
 [ 66.   15.1]
 [ 66.   13. ]
 [132.   28.3]
 [ 66.    0.7]
 [ 66.    3. ]
 [ 66.    0.7]
 [ 66.   13.6]
 [ 66.   16.5]
 [ 66.    1.1]
 [ 66.   13.6]
 [ 66.    0.5]
 [100.   32.8]
 [166.   26.4]
 [ 66.    7.3]
 [133.   27.4]
 [133.   26.4]
 [ 66.    4.8]
 [ 66.   10.3]
 [ 66.   12.9]
 [ 66.    2.3]
 [ 66.   20.6]
 [ 99.    0.7]
 [ 67.    4.7]
 [ 66.    0.6]
 [ 66.    6.8]
 [ 66.    2.8]
 [ 66.    3. ]
 [ 66.   11. ]
 [ 66.    2.5]
 [ 66.    0.5]
 [ 66.    2.5]
 [ 99.    7.6]
 [ 66.    0.6]
 [ 66.    0.4]
 [ 65.   10.1]
 [ 66.    1. ]
 [ 66.    2.3]
 [ 66.    0.9]
 [ 99.    5.3]
 [ 66.    0.6]
 [ 66.    0.7]
 [ 66.    2.2]
 [ 66.    1.9]
 [ 66.    2. ]
 [ 66.    2.4]
 [ 66.    0.8]
 [133.   29.5]
